owl2dl_profile_violation,annotation_property_count,obj_property_count_incl,tboxrbox_size_incl,signature_size,owl2_rl,reasoner_jar,indiv_count,axiom_types_incl,rule_ct_incl,anno_ct,experiment_version,tbox_nominals,filepath,AL,datatypes_count_incl,experiment_date,owl2,signature_size_incl,ax_complexrhs_ct,owl2_ql,param_ontfile,param_reasoner,avg_size_complexrhs,logical_axiom_count,filename,owl2_el,class_count,logical_axiom_count_incl,peak_memory_usage,jar_name,avg_size_complexrhs_incl,dt_builtin_ct,dataproperty_count_incl,dt_notbuiltin_ct,reasoner_class,rdfs,abox_nominals_incl,filesize,owlapi_version,obj_property_count,valid_imports,constructs,dt_builtin_ct_incl,rbox_size,tbox_nominals_incl,ax_complexrhs_ct_incl,dataproperty_count,abox_size_incl,indiv_count_incl,tbox_size,owl2_dl,rbox_size_incl,rule_ct,reasoner,tboxrbox_size,axiom_type_count,tbox_size_incl,abox_nominals,experiment_runid,datatypes_count,experiment_id,axiom_types,axiom_type_count_incl,dt_notbuiltin_ct_incl,class_count_incl,constructs_incl,reasoner_timeout,abox_size,inf_hier_directory,fixed_profile_violations
,0,0,91,95,1,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SIF(D),0,2017/3/31 10:24,1,95,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/repo.reproductive-trait-and-phenotype-ontology.3.owl.xml,hermit,NaN,91,repo.reproductive-trait-and-phenotype-ontology.3.owl.xml,1,95,91,235512336,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,31698,metrics.jar,0,,AL ,0,0,0,0,0,0,0,91,1,0,0,,91,Declaration:95 SubClassOf:91 ,91,0,2.76343E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:95 SubClassOf:91 ,0,95,AL ,20000000,0,null,
,0,12,942005,147818,0,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SIQ,0,2017/3/31 10:24,1,147818,789764,1,/home/zeus/experiments/bpdownload/repo/owlxml/reto.regulation-of-transcription-ontology.7.owl.xml,hermit,1,942005,reto.regulation-of-transcription-ontology.7.owl.xml,1,147806,942005,10613714816,metrics.jar,1,0,0,0,ReasonerFactory,0,0,292184428,metrics.jar,12,,E AL ,0,0,0,789764,0,0,0,942005,1,0,0,,942005,Declaration:147818 SubClassOf:942005 ,942005,0,2.76343E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:147818 SubClassOf:942005 ,0,147806,E AL ,20000000,0,null,
,0,2,734,554,0,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SO,0,2017/3/31 10:26,1,554,84,1,/home/zeus/experiments/bpdownload/repo/owlxml/rex.physico-chemical-process.6.owl.xml,hermit,1,734,rex.physico-chemical-process.6.owl.xml,1,552,734,237004648,metrics.jar,1,0,0,0,ReasonerFactory,0,0,189975,metrics.jar,2,,E AL ,0,0,0,84,0,0,0,734,1,0,0,,734,Declaration:554 SubClassOf:734 ,734,0,2.76352E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:554 SubClassOf:734 ,0,552,E AL ,20000000,0,null,
,0,12,162839,307335,1,metrics.jar,149084,Declaration SubClassOf ObjectPropertyAssertion ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SR,0,2017/3/31 10:26,1,307335,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/rexo.regulation-of-gene-expression-ontolology.6.owl.xml,hermit,NaN,997563,rexo.regulation-of-gene-expression-ontolology.6.owl.xml,1,158239,997563,8813017536,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,295093638,metrics.jar,12,,AL ,0,0,0,0,0,834724,149084,162839,1,0,0,,162839,Declaration:307335 SubClassOf:162839 ObjectPropertyAssertion:834724 ,162839,0,2.76352E+15,0,OntologyMetricsGathering,Declaration SubClassOf ObjectPropertyAssertion ,Declaration:307335 SubClassOf:162839 ObjectPropertyAssertion:834724 ,0,158239,AL ,20000000,834724,null,
,0,1,432805,305350,0,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SR,0,2017/3/31 10:27,1,305350,4345,1,/home/zeus/experiments/bpdownload/repo/owlxml/rh-mesh.robert-hoehndorf-version-of-mesh.3.owl.xml,hermit,1,432805,rh-mesh.robert-hoehndorf-version-of-mesh.3.owl.xml,1,305349,432805,2309268384,metrics.jar,1,0,0,0,ReasonerFactory,0,0,65804066,metrics.jar,1,,E AL ,0,0,0,4345,0,0,0,432805,1,0,0,,432805,Declaration:305350 SubClassOf:432805 ,432805,0,2.76359E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:305350 SubClassOf:432805 ,0,305349,E AL ,20000000,0,null,
,0,110,1435,802,0,metrics.jar,0,TransitiveObjectProperty FunctionalObjectProperty SubObjectPropertyOf ObjectPropertyDomain SymmetricObjectProperty Declaration SubClassOf InverseObjectProperties ObjectPropertyRange ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SR,0,2017/3/31 10:27,1,802,506,0,/home/zeus/experiments/bpdownload/repo/owlxml/rnao.rna-ontology.4.owl.xml,hermit,1,1435,rnao.rna-ontology.4.owl.xml,0,692,1435,366226432,metrics.jar,1,0,0,0,ReasonerFactory,0,0,392241,metrics.jar,110,,E F H I AL TRAN ,0,150,0,506,0,0,0,1285,1,150,0,,1435,TransitiveObjectProperty:8 FunctionalObjectProperty:47 SubObjectPropertyOf:97 ObjectPropertyDomain:27 SymmetricObjectProperty:18 Declaration:802 SubClassOf:1191 InverseObjectProperties:27 ObjectPropertyRange:20 ,1285,0,2.76361E+15,0,OntologyMetricsGathering,TransitiveObjectProperty FunctionalObjectProperty SubObjectPropertyOf ObjectPropertyDomain SymmetricObjectProperty Declaration SubClassOf InverseObjectProperties ObjectPropertyRange ,TransitiveObjectProperty:8 FunctionalObjectProperty:47 SubObjectPropertyOf:97 ObjectPropertyDomain:27 SymmetricObjectProperty:18 Declaration:802 SubClassOf:1191 InverseObjectProperties:27 ObjectPropertyRange:20 ,0,692,E F H I AL TRAN ,20000000,0,null,
,0,0,76,79,1,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SR,0,2017/3/31 10:27,1,79,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/rnprio.research-network-and-patient-registry-inventory-ontology.1.owl.xml,hermit,NaN,76,rnprio.research-network-and-patient-registry-inventory-ontology.1.owl.xml,1,79,76,235560272,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,17302,metrics.jar,0,,AL ,0,0,0,0,0,0,0,76,1,0,0,,76,Declaration:79 SubClassOf:76 ,76,0,2.76362E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:79 SubClassOf:76 ,0,79,AL ,20000000,0,null,
,0,0,2243,2300,1,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SR,0,2017/3/31 10:27,1,2300,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/rnrmu.rnrmu.1.owl.xml,hermit,NaN,2243,rnrmu.rnrmu.1.owl.xml,1,2300,2243,237005840,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,657430,metrics.jar,0,,AL ,0,0,0,0,0,0,0,2243,1,0,0,,2243,Declaration:2300 SubClassOf:2243 ,2243,0,2.76362E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:2300 SubClassOf:2243 ,0,2300,AL ,20000000,0,null,
,0,0,672,673,1,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SR,0,2017/3/31 10:27,1,673,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/roleo.role-ontology.1.owl.xml,hermit,NaN,672,roleo.role-ontology.1.owl.xml,1,673,672,236671704,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,186346,metrics.jar,0,,AL ,0,0,0,0,0,0,0,672,1,0,0,,672,Declaration:673 SubClassOf:672 ,672,0,2.76362E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:673 SubClassOf:672 ,0,673,AL ,20000000,0,null,
,0,208,1557,1396,0,metrics.jar,0,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty SubObjectPropertyOf SymmetricObjectProperty DataPropertyRange SubClassOf ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties InverseFunctionalObjectProperty ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRF(D),3,2017/3/31 10:27,1,1396,271,0,/home/zeus/experiments/bpdownload/repo/owlxml/roo.radiation-oncology-ontology.3.owl.xml,hermit,1.996309963,1557,roo.radiation-oncology-ontology.3.owl.xml,0,1183,1557,323918528,metrics.jar,1.996309963,3,2,0,ReasonerFactory,0,0,430515,metrics.jar,208,,Q S D H I ,3,262,0,271,2,0,0,1295,1,262,0,,1557,EquivalentClasses:19 TransitiveObjectProperty:2 FunctionalObjectProperty:1 SubObjectPropertyOf:208 SymmetricObjectProperty:1 DataPropertyRange:1 SubClassOf:1237 ObjectPropertyRange:19 ObjectPropertyDomain:13 DisjointClasses:4 Declaration:1392 InverseObjectProperties:51 InverseFunctionalObjectProperty:1 ,1295,0,2.76362E+15,3,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty SubObjectPropertyOf SymmetricObjectProperty DataPropertyRange SubClassOf ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties InverseFunctionalObjectProperty ,EquivalentClasses:19 TransitiveObjectProperty:2 FunctionalObjectProperty:1 SubObjectPropertyOf:208 SymmetricObjectProperty:1 DataPropertyRange:1 SubClassOf:1237 ObjectPropertyRange:19 ObjectPropertyDomain:13 DisjointClasses:4 Declaration:1392 InverseObjectProperties:51 InverseFunctionalObjectProperty:1 ,0,1183,Q S D H I ,20000000,0,null,
,0,0,416,417,0,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,0,2017/3/31 10:27,1,417,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/ros.radiation-oncology-structures-ontology.3.owl.xml,hermit,NaN,416,ros.radiation-oncology-structures-ontology.3.owl.xml,1,417,416,236296296,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,82760,metrics.jar,0,,AL ,0,0,0,0,0,0,0,416,1,0,0,,416,Declaration:416 SubClassOf:416 ,416,0,2.76362E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:416 SubClassOf:416 ,0,417,AL ,20000000,0,null,
,0,157,2056,1713,1,metrics.jar,0,FunctionalObjectProperty ObjectPropertyDomain DataPropertyDomain DataPropertyRange Declaration FunctionalDataProperty ObjectPropertyRange SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,2,2017/3/31 10:27,1,1713,0,0,/home/zeus/experiments/bpdownload/repo/owlxml/rpo.resource-of-asian-primary-immunodeficiency-diseases-rapid-phenotype-ontology.2.owl.xml,hermit,NaN,2056,rpo.resource-of-asian-primary-immunodeficiency-diseases-rapid-phenotype-ontology.2.owl.xml,0,1545,2056,280297560,metrics.jar,NaN,2,9,0,ReasonerFactory,0,0,398597,metrics.jar,157,,D F AL ,2,0,0,0,9,0,0,2056,1,0,0,,2056,FunctionalObjectProperty:157 ObjectPropertyDomain:157 DataPropertyDomain:9 DataPropertyRange:9 Declaration:1711 FunctionalDataProperty:9 ObjectPropertyRange:171 SubClassOf:1544 ,2056,0,2.76362E+15,2,OntologyMetricsGathering,FunctionalObjectProperty ObjectPropertyDomain DataPropertyDomain DataPropertyRange Declaration FunctionalDataProperty ObjectPropertyRange SubClassOf ,FunctionalObjectProperty:157 ObjectPropertyDomain:157 DataPropertyDomain:9 DataPropertyRange:9 Declaration:1711 FunctionalDataProperty:9 ObjectPropertyRange:171 SubClassOf:1544 ,0,1545,D F AL ,20000000,0,null,
,0,1,6089,4364,0,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,0,2017/3/31 10:27,1,4364,7,1,/home/zeus/experiments/bpdownload/repo/owlxml/rs.rat-strain-ontology.80.owl.xml,hermit,1,6089,rs.rat-strain-ontology.80.owl.xml,1,4363,6089,280960744,metrics.jar,1,0,0,0,ReasonerFactory,0,0,1451744,metrics.jar,1,,E AL ,0,0,0,7,0,0,0,6089,1,0,0,,6089,Declaration:4364 SubClassOf:6089 ,6089,0,2.76362E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:4364 SubClassOf:6089 ,0,4363,E AL ,20000000,0,null,
,0,4,23,24,0,metrics.jar,4,FunctionalObjectProperty SubObjectPropertyOf ObjectPropertyDomain DataPropertyDomain Declaration SubClassOf ObjectPropertyRange ClassAssertion ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,0,2017/3/31 10:27,1,24,1,0,/home/zeus/experiments/bpdownload/repo/owlxml/rsa.reference-sequence-annotation.5.owl.xml,hermit,1,27,rsa.reference-sequence-annotation.5.owl.xml,0,9,27,235739360,metrics.jar,1,0,7,0,ReasonerFactory,0,0,6284,metrics.jar,4,,D U F H AL O ,0,1,1,1,7,4,4,22,1,1,0,,23,FunctionalObjectProperty:1 SubObjectPropertyOf:1 ObjectPropertyDomain:4 DataPropertyDomain:7 Declaration:24 SubClassOf:6 ObjectPropertyRange:4 ClassAssertion:4 ,22,0,2.76362E+15,0,OntologyMetricsGathering,FunctionalObjectProperty SubObjectPropertyOf ObjectPropertyDomain DataPropertyDomain Declaration SubClassOf ObjectPropertyRange ClassAssertion ,FunctionalObjectProperty:1 SubObjectPropertyOf:1 ObjectPropertyDomain:4 DataPropertyDomain:7 Declaration:24 SubClassOf:6 ObjectPropertyRange:4 ClassAssertion:4 ,0,9,D U F H AL O ,20000000,4,null,
,0,14,1399,840,0,metrics.jar,0,EquivalentClasses SubObjectPropertyOf ObjectPropertyDomain DisjointClasses Declaration SubClassOf ObjectPropertyRange ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,0,2017/3/31 10:27,1,840,453,0,/home/zeus/experiments/bpdownload/repo/owlxml/rxno.name-reaction-ontology.26.owl.xml,hermit,1.121412804,1399,rxno.name-reaction-ontology.26.owl.xml,0,826,1399,280530776,metrics.jar,1.121412804,0,0,0,ReasonerFactory,0,0,400347,metrics.jar,14,,C H AL ,0,8,0,453,0,0,0,1391,1,8,0,,1399,EquivalentClasses:68 SubObjectPropertyOf:8 ObjectPropertyDomain:5 DisjointClasses:2 Declaration:840 SubClassOf:1311 ObjectPropertyRange:5 ,1391,0,2.76362E+15,0,OntologyMetricsGathering,EquivalentClasses SubObjectPropertyOf ObjectPropertyDomain DisjointClasses Declaration SubClassOf ObjectPropertyRange ,EquivalentClasses:68 SubObjectPropertyOf:8 ObjectPropertyDomain:5 DisjointClasses:2 Declaration:840 SubClassOf:1311 ObjectPropertyRange:5 ,0,826,C H AL ,20000000,0,null,
,0,36,2800,850,0,metrics.jar,0,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty SubObjectPropertyOf DataPropertyRange SubClassOf ObjectPropertyRange ObjectPropertyDomain DisjointClasses DataPropertyDomain Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,5,2017/3/31 10:27,1,850,209,0,/home/zeus/experiments/bpdownload/repo/owlxml/sao.subcellular-anatomy-ontology.2.owl.xml,hermit,1.071770335,2800,sao.subcellular-anatomy-ontology.2.owl.xml,0,764,2800,280927944,metrics.jar,1.071770335,5,45,0,ReasonerFactory,0,0,445207,metrics.jar,36,,S D H I N ,5,38,0,209,45,0,0,2762,1,38,0,,2800,EquivalentClasses:16 TransitiveObjectProperty:2 FunctionalObjectProperty:3 SubObjectPropertyOf:25 DataPropertyRange:45 SubClassOf:950 ObjectPropertyRange:27 ObjectPropertyDomain:28 DisjointClasses:1621 DataPropertyDomain:37 Declaration:844 FunctionalDataProperty:34 InverseObjectProperties:11 InverseFunctionalObjectProperty:1 ,2762,0,2.76363E+15,5,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty SubObjectPropertyOf DataPropertyRange SubClassOf ObjectPropertyRange ObjectPropertyDomain DisjointClasses DataPropertyDomain Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty ,EquivalentClasses:16 TransitiveObjectProperty:2 FunctionalObjectProperty:3 SubObjectPropertyOf:25 DataPropertyRange:45 SubClassOf:950 ObjectPropertyRange:27 ObjectPropertyDomain:28 DisjointClasses:1621 DataPropertyDomain:37 Declaration:844 FunctionalDataProperty:34 InverseObjectProperties:11 InverseFunctionalObjectProperty:1 ,0,764,S D H I N ,20000000,0,null,
,0,3,48,40,0,metrics.jar,0,TransitiveObjectProperty Declaration SubClassOf InverseObjectProperties ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,0,2017/3/31 10:27,1,40,11,0,/home/zeus/experiments/bpdownload/repo/owlxml/sbol.synthetic-biology-open-language-visual-ontology.2.owl.xml,hermit,1,48,sbol.synthetic-biology-open-language-visual-ontology.2.owl.xml,0,37,48,235667096,metrics.jar,1,0,0,0,ReasonerFactory,0,0,14114,metrics.jar,3,,E I AL TRAN ,0,3,0,11,0,0,0,45,1,3,0,,48,TransitiveObjectProperty:2 Declaration:40 SubClassOf:45 InverseObjectProperties:1 ,45,0,2.76363E+15,0,OntologyMetricsGathering,TransitiveObjectProperty Declaration SubClassOf InverseObjectProperties ,TransitiveObjectProperty:2 Declaration:40 SubClassOf:45 InverseObjectProperties:1 ,0,37,E I AL TRAN ,20000000,0,null,
UseOfUndeclaredClass:266 DatatypeIRIAlsoUsedAsClassIRI:273 UseOfReservedVocabularyForClassIRI:303 ,0,668,1996,1269,0,metrics.jar,0,ObjectPropertyDomain DataPropertyDomain DataPropertyRange Declaration SubClassOf ObjectPropertyRange ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,5,2017/3/31 10:27,1,1269,0,0,/home/zeus/experiments/bpdownload/repo/owlxml/schema.schemaorg.1.owl.xml,hermit,NaN,1996,schema.schemaorg.1.owl.xml,0,553,1996,409922880,metrics.jar,NaN,4,43,1,ReasonerFactory,1,0,470575,metrics.jar,668,,D U AL ,4,0,0,0,43,0,0,1996,0,0,0,,1996,ObjectPropertyDomain:668 DataPropertyDomain:43 DataPropertyRange:43 Declaration:1263 SubClassOf:574 ObjectPropertyRange:668 ,1996,0,2.76363E+15,5,OntologyMetricsGathering,ObjectPropertyDomain DataPropertyDomain DataPropertyRange Declaration SubClassOf ObjectPropertyRange ,ObjectPropertyDomain:668 DataPropertyDomain:43 DataPropertyRange:43 Declaration:1263 SubClassOf:574 ObjectPropertyRange:668 ,1,553,D U AL ,20000000,0,null,
,0,0,56,57,0,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,0,2017/3/31 10:27,1,57,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/sd3.simulation-delivery-and-documentation-deviations.1.owl.xml,hermit,NaN,56,sd3.simulation-delivery-and-documentation-deviations.1.owl.xml,1,57,56,235606264,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,15256,metrics.jar,0,,AL ,0,0,0,0,0,0,0,56,1,0,0,,56,Declaration:56 SubClassOf:56 ,56,0,2.76363E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:56 SubClassOf:56 ,0,57,AL ,20000000,0,null,
InsufficientIndividuals:1 ,0,76,2746,1544,0,metrics.jar,59,TransitiveObjectProperty EquivalentClasses FunctionalObjectProperty SubObjectPropertyOf SubDataPropertyOf SymmetricObjectProperty DataPropertyRange SubClassOf ClassAssertion ObjectPropertyRange DataPropertyAssertion ObjectPropertyDomain DisjointClasses DataPropertyDomain Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty DifferentIndividuals ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,6,2017/3/31 10:27,1,1544,1143,0,/home/zeus/experiments/bpdownload/repo/owlxml/sdo.sleep-domain-ontology.4.owl.xml,hermit,1.139982502,2857,sdo.sleep-domain-ontology.4.owl.xml,0,1382,2857,367828184,metrics.jar,1.139982502,5,21,1,ReasonerFactory,0,0,924074,metrics.jar,76,,Q S D H I O ,5,68,1,1143,21,111,59,2678,0,68,0,,2746,TransitiveObjectProperty:19 EquivalentClasses:53 FunctionalObjectProperty:11 SubObjectPropertyOf:20 SubDataPropertyOf:10 SymmetricObjectProperty:1 DataPropertyRange:9 SubClassOf:2469 ClassAssertion:63 ObjectPropertyRange:27 DataPropertyAssertion:45 ObjectPropertyDomain:17 DisjointClasses:74 DataPropertyDomain:9 Declaration:1538 FunctionalDataProperty:8 InverseObjectProperties:18 InverseFunctionalObjectProperty:1 DifferentIndividuals:3 ,2678,0,2.76363E+15,6,OntologyMetricsGathering,TransitiveObjectProperty EquivalentClasses FunctionalObjectProperty SubObjectPropertyOf SubDataPropertyOf SymmetricObjectProperty DataPropertyRange SubClassOf ClassAssertion ObjectPropertyRange DataPropertyAssertion ObjectPropertyDomain DisjointClasses DataPropertyDomain Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty DifferentIndividuals ,TransitiveObjectProperty:19 EquivalentClasses:53 FunctionalObjectProperty:11 SubObjectPropertyOf:20 SubDataPropertyOf:10 SymmetricObjectProperty:1 DataPropertyRange:9 SubClassOf:2469 ClassAssertion:63 ObjectPropertyRange:27 DataPropertyAssertion:45 ObjectPropertyDomain:17 DisjointClasses:74 DataPropertyDomain:9 Declaration:1538 FunctionalDataProperty:8 InverseObjectProperties:18 InverseFunctionalObjectProperty:1 DifferentIndividuals:3 ,1,1382,Q S D H I O ,20000000,111,null,
,0,1034,9321,6031,0,metrics.jar,0,EquivalentClasses EquivalentObjectProperties EquivalentDataProperties ObjectPropertyDomain SubObjectPropertyOf DisjointClasses DataPropertyDomain DataPropertyRange Declaration ObjectPropertyRange SubClassOf InverseObjectProperties ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI,2,2017/3/31 10:27,1,6031,618,0,/home/zeus/experiments/bpdownload/repo/owlxml/sedi.semantic-dicom-ontology.6.owl.xml,hermit,2.585760518,9321,sedi.semantic-dicom-ontology.6.owl.xml,0,1423,9321,1142278720,metrics.jar,2.585760518,2,3572,0,ReasonerFactory,0,0,3021057,metrics.jar,1034,,Q C D H I AL ,2,2303,0,618,3572,0,0,7018,1,2303,0,,9321,EquivalentClasses:581 EquivalentObjectProperties:490 EquivalentDataProperties:1786 ObjectPropertyDomain:542 SubObjectPropertyOf:24 DisjointClasses:325 DataPropertyDomain:1786 DataPropertyRange:1786 Declaration:6029 ObjectPropertyRange:542 SubClassOf:1456 InverseObjectProperties:3 ,7018,0,2.76363E+15,2,OntologyMetricsGathering,EquivalentClasses EquivalentObjectProperties EquivalentDataProperties ObjectPropertyDomain SubObjectPropertyOf DisjointClasses DataPropertyDomain DataPropertyRange Declaration ObjectPropertyRange SubClassOf InverseObjectProperties ,EquivalentClasses:581 EquivalentObjectProperties:490 EquivalentDataProperties:1786 ObjectPropertyDomain:542 SubObjectPropertyOf:24 DisjointClasses:325 DataPropertyDomain:1786 DataPropertyRange:1786 Declaration:6029 ObjectPropertyRange:542 SubClassOf:1456 InverseObjectProperties:3 ,0,1423,Q C D H I AL ,20000000,0,null,
,0,32,340,331,0,metrics.jar,0,ObjectPropertyDomain SubObjectPropertyOf DataPropertyRange Declaration ObjectPropertyRange SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI(D),2,2017/3/31 10:27,1,331,0,0,/home/zeus/experiments/bpdownload/repo/owlxml/shr.student-health-record-ontology.3.owl.xml,hermit,NaN,340,shr.student-health-record-ontology.3.owl.xml,0,295,340,236509512,metrics.jar,NaN,2,2,0,ReasonerFactory,1,0,64919,metrics.jar,32,,D H AL ,2,1,0,0,2,0,0,339,1,1,0,,340,ObjectPropertyDomain:19 SubObjectPropertyOf:1 DataPropertyRange:2 Declaration:327 ObjectPropertyRange:11 SubClassOf:307 ,339,0,2.76364E+15,2,OntologyMetricsGathering,ObjectPropertyDomain SubObjectPropertyOf DataPropertyRange Declaration ObjectPropertyRange SubClassOf ,ObjectPropertyDomain:19 SubObjectPropertyOf:1 DataPropertyRange:2 Declaration:327 ObjectPropertyRange:11 SubClassOf:307 ,0,295,D H AL ,20000000,0,null,
,0,207,2466,1740,0,metrics.jar,0,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubPropertyChainOf SubClassOf ObjectPropertyRange AsymmetricObjectProperty ObjectPropertyDomain DisjointClasses Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty IrrefexiveObjectProperty ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,SRI(D),10,2017/3/31 10:27,1,1740,421,0,/home/zeus/experiments/bpdownload/repo/owlxml/sio.semanticscience-integrated-ontology.72.owl.xml,hermit,1.463182898,2466,sio.semanticscience-integrated-ontology.72.owl.xml,0,1522,2466,453382320,metrics.jar,1.463182898,10,1,0,ReasonerFactory,0,0,731362,metrics.jar,207,,Q R S D I ,10,369,0,421,1,0,0,2097,1,369,0,,2466,EquivalentClasses:49 TransitiveObjectProperty:28 FunctionalObjectProperty:13 ReflexiveObjectProperty:3 SubObjectPropertyOf:213 SymmetricObjectProperty:35 SubPropertyChainOf:1 SubClassOf:1896 ObjectPropertyRange:26 AsymmetricObjectProperty:2 ObjectPropertyDomain:24 DisjointClasses:80 Declaration:1730 FunctionalDataProperty:1 InverseObjectProperties:84 InverseFunctionalObjectProperty:8 IrrefexiveObjectProperty:3 ,2097,0,2.76364E+15,10,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubPropertyChainOf SubClassOf ObjectPropertyRange AsymmetricObjectProperty ObjectPropertyDomain DisjointClasses Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty IrrefexiveObjectProperty ,EquivalentClasses:49 TransitiveObjectProperty:28 FunctionalObjectProperty:13 ReflexiveObjectProperty:3 SubObjectPropertyOf:213 SymmetricObjectProperty:35 SubPropertyChainOf:1 SubClassOf:1896 ObjectPropertyRange:26 AsymmetricObjectProperty:2 ObjectPropertyDomain:24 DisjointClasses:80 Declaration:1730 FunctionalDataProperty:1 InverseObjectProperties:84 InverseFunctionalObjectProperty:8 IrrefexiveObjectProperty:3 ,0,1522,Q R S D I ,20000000,0,null,
